"","variable","value"
"1705","k = 35",0.78551724137931
"1706","k = 35",0.778620689655172
"1707","k = 35",0.778390804597701
"1708","k = 35",0.758850574712644
"1709","k = 35",0.778620689655172
"1710","k = 35",0.792183908045977
"1711","k = 35",0.771264367816092
"1712","k = 35",0.771954022988506
"1713","k = 35",0.778620689655172
"1714","k = 35",0.80551724137931
"1715","k = 35",0.778390804597701
"1716","k = 35",0.779080459770115
"1717","k = 35",0.784367816091954
"1718","k = 35",0.785747126436782
"1719","k = 35",0.791264367816092
"1720","k = 35",0.771954022988506
"1721","k = 35",0.791724137931034
"1722","k = 35",0.757701149425287
"1723","k = 35",0.771264367816092
"1724","k = 35",0.811954022988506
"1725","k = 35",0.784367816091954
"1726","k = 35",0.765747126436782
"1727","k = 35",0.805747126436782
"1728","k = 35",0.785977011494253
"1729","k = 35",0.75816091954023
"1730","k = 35",0.777931034482759
"1731","k = 35",0.758390804597701
"1732","k = 35",0.79264367816092
"1733","k = 35",0.75816091954023
"1734","k = 35",0.784827586206897
"1735","k = 35",0.778850574712644
"1736","k = 35",0.79816091954023
"1737","k = 35",0.785977011494253
"1738","k = 35",0.737471264367816
"1739","k = 35",0.764827586206897
"1740","k = 35",0.78551724137931
"1741","k = 35",0.770804597701149
"1742","k = 35",0.791724137931034
"1743","k = 35",0.765057471264368
"1744","k = 35",0.78551724137931
"1745","k = 35",0.764827586206897
"1746","k = 35",0.785287356321839
"1747","k = 35",0.765287356321839
"1748","k = 35",0.80551724137931
"1749","k = 35",0.771954022988506
"1750","k = 35",0.78551724137931
"1751","k = 36",0.785747126436782
"1752","k = 36",0.779080459770115
"1753","k = 36",0.798390804597701
"1754","k = 36",0.791954022988506
"1755","k = 36",0.772183908045977
"1756","k = 36",0.771954022988506
"1757","k = 36",0.785057471264368
"1758","k = 36",0.759080459770115
"1759","k = 36",0.778620689655172
"1760","k = 36",0.792183908045977
"1761","k = 36",0.764367816091954
"1762","k = 36",0.778850574712644
"1763","k = 36",0.771954022988506
"1764","k = 36",0.80551724137931
"1765","k = 36",0.778390804597701
"1766","k = 36",0.779080459770115
"1767","k = 36",0.771034482758621
"1768","k = 36",0.779080459770115
"1769","k = 36",0.777471264367816
"1770","k = 36",0.778850574712644
"1771","k = 36",0.784827586206897
"1772","k = 36",0.757701149425287
"1773","k = 36",0.771264367816092
"1774","k = 36",0.798620689655172
"1775","k = 36",0.771034482758621
"1776","k = 36",0.772413793103448
"1777","k = 36",0.799080459770115
"1778","k = 36",0.772413793103448
"1779","k = 36",0.765057471264368
"1780","k = 36",0.784597701149425
"1781","k = 36",0.771724137931034
"1782","k = 36",0.799310344827586
"1783","k = 36",0.751264367816092
"1784","k = 36",0.791954022988506
"1785","k = 36",0.78551724137931
"1786","k = 36",0.784597701149425
"1787","k = 36",0.779310344827586
"1788","k = 36",0.737471264367816
"1789","k = 36",0.765057471264368
"1790","k = 36",0.78551724137931
"1791","k = 36",0.777471264367816
"1792","k = 36",0.798390804597701
"1793","k = 36",0.785057471264368
"1794","k = 36",0.798850574712644
"1795","k = 36",0.764827586206897
"1796","k = 36",0.785287356321839
"1797","k = 36",0.778620689655172
"1798","k = 36",0.798620689655172
"1799","k = 36",0.791954022988506
"1800","k = 36",0.778850574712644
"1801","k = 37",0.785747126436782
"1802","k = 37",0.785747126436782
"1803","k = 37",0.798390804597701
"1804","k = 37",0.778390804597701
"1805","k = 37",0.78551724137931
"1806","k = 37",0.778620689655172
"1807","k = 37",0.771724137931034
"1808","k = 37",0.758850574712644
"1809","k = 37",0.765287356321839
"1810","k = 37",0.78551724137931
"1811","k = 37",0.764137931034483
"1812","k = 37",0.778620689655172
"1813","k = 37",0.785287356321839
"1814","k = 37",0.812183908045977
"1815","k = 37",0.778390804597701
"1816","k = 37",0.78551724137931
"1817","k = 37",0.771034482758621
"1818","k = 37",0.772413793103448
"1819","k = 37",0.777471264367816
"1820","k = 37",0.758620689655172
"1821","k = 37",0.784827586206897
"1822","k = 37",0.777701149425287
"1823","k = 37",0.771264367816092
"1824","k = 37",0.811954022988506
"1825","k = 37",0.77080459770115
"1826","k = 37",0.772183908045977
"1827","k = 37",0.805747126436782
"1828","k = 37",0.792873563218391
"1829","k = 37",0.751264367816092
"1830","k = 37",0.777931034482759
"1831","k = 37",0.758390804597701
"1832","k = 37",0.79264367816092
"1833","k = 37",0.764597701149425
"1834","k = 37",0.784827586206897
"1835","k = 37",0.792183908045977
"1836","k = 37",0.791494252873563
"1837","k = 37",0.792873563218391
"1838","k = 37",0.737701149425287
"1839","k = 37",0.757931034482759
"1840","k = 37",0.792413793103448
"1841","k = 37",0.777471264367816
"1842","k = 37",0.791724137931034
"1843","k = 37",0.798390804597701
"1844","k = 37",0.78551724137931
"1845","k = 37",0.75816091954023
"1846","k = 37",0.778390804597701
"1847","k = 37",0.765057471264368
"1848","k = 37",0.80551724137931
"1849","k = 37",0.771724137931034
"1850","k = 37",0.771954022988506
"1851","k = 38",0.779080459770115
"1852","k = 38",0.792413793103448
"1853","k = 38",0.785057471264368
"1854","k = 38",0.791724137931034
"1855","k = 38",0.798850574712644
"1856","k = 38",0.771724137931034
"1857","k = 38",0.765057471264368
"1858","k = 38",0.765747126436782
"1859","k = 38",0.758620689655172
"1860","k = 38",0.78551724137931
"1861","k = 38",0.750804597701149
"1862","k = 38",0.792183908045977
"1863","k = 38",0.785287356321839
"1864","k = 38",0.80551724137931
"1865","k = 38",0.785287356321839
"1866","k = 38",0.792413793103448
"1867","k = 38",0.764367816091954
"1868","k = 38",0.779080459770115
"1869","k = 38",0.757471264367816
"1870","k = 38",0.765287356321839
"1871","k = 38",0.785057471264368
"1872","k = 38",0.771034482758621
"1873","k = 38",0.777931034482759
"1874","k = 38",0.811954022988506
"1875","k = 38",0.771034482758621
"1876","k = 38",0.778850574712644
"1877","k = 38",0.799080459770115
"1878","k = 38",0.779310344827586
"1879","k = 38",0.771264367816092
"1880","k = 38",0.77816091954023
"1881","k = 38",0.758390804597701
"1882","k = 38",0.799310344827586
"1883","k = 38",0.757931034482759
"1884","k = 38",0.77816091954023
"1885","k = 38",0.78551724137931
"1886","k = 38",0.784827586206897
"1887","k = 38",0.799540229885057
"1888","k = 38",0.744137931034483
"1889","k = 38",0.771494252873563
"1890","k = 38",0.792413793103448
"1891","k = 38",0.763908045977011
"1892","k = 38",0.791724137931034
"1893","k = 38",0.812183908045977
"1894","k = 38",0.792183908045977
"1895","k = 38",0.771034482758621
"1896","k = 38",0.785287356321839
"1897","k = 38",0.771724137931034
"1898","k = 38",0.805287356321839
"1899","k = 38",0.798390804597701
"1900","k = 38",0.785287356321839
"1901","k = 39",0.792413793103448
"1902","k = 39",0.805747126436782
"1903","k = 39",0.79816091954023
"1904","k = 39",0.791724137931034
"1905","k = 39",0.798850574712644
"1906","k = 39",0.778620689655172
"1907","k = 39",0.771724137931034
"1908","k = 39",0.765747126436782
"1909","k = 39",0.765287356321839
"1910","k = 39",0.798850574712644
"1911","k = 39",0.757471264367816
"1912","k = 39",0.765287356321839
"1913","k = 39",0.785287356321839
"1914","k = 39",0.80551724137931
"1915","k = 39",0.771724137931034
"1916","k = 39",0.785977011494253
"1917","k = 39",0.784597701149425
"1918","k = 39",0.779080459770115
"1919","k = 39",0.764367816091954
"1920","k = 39",0.758620689655172
"1921","k = 39",0.778390804597701
"1922","k = 39",0.771034482758621
"1923","k = 39",0.777931034482759
"1924","k = 39",0.811954022988506
"1925","k = 39",0.757241379310345
"1926","k = 39",0.758620689655172
"1927","k = 39",0.799080459770115
"1928","k = 39",0.77264367816092
"1929","k = 39",0.757931034482759
"1930","k = 39",0.77816091954023
"1931","k = 39",0.765057471264368
"1932","k = 39",0.799310344827586
"1933","k = 39",0.771264367816092
"1934","k = 39",0.764597701149425
"1935","k = 39",0.792183908045977
"1936","k = 39",0.784827586206897
"1937","k = 39",0.786206896551724
"1938","k = 39",0.717471264367816
"1939","k = 39",0.757931034482759
"1940","k = 39",0.79264367816092
"1941","k = 39",0.764137931034483
"1942","k = 39",0.785057471264368
"1943","k = 39",0.80551724137931
"1944","k = 39",0.798850574712644
"1945","k = 39",0.798390804597701
"1946","k = 39",0.778390804597701
"1947","k = 39",0.765057471264368
"1948","k = 39",0.798390804597701
"1949","k = 39",0.798390804597701
"1950","k = 39",0.792183908045977
"1951","k = 40",0.792413793103448
"1952","k = 40",0.792413793103448
"1953","k = 40",0.79816091954023
"1954","k = 40",0.791724137931034
"1955","k = 40",0.778850574712644
"1956","k = 40",0.791954022988506
"1957","k = 40",0.791724137931034
"1958","k = 40",0.752183908045977
"1959","k = 40",0.771954022988506
"1960","k = 40",0.80551724137931
"1961","k = 40",0.757471264367816
"1962","k = 40",0.771954022988506
"1963","k = 40",0.785287356321839
"1964","k = 40",0.812183908045977
"1965","k = 40",0.771724137931034
"1966","k = 40",0.779310344827586
"1967","k = 40",0.791264367816092
"1968","k = 40",0.779080459770115
"1969","k = 40",0.757701149425287
"1970","k = 40",0.76551724137931
"1971","k = 40",0.778390804597701
"1972","k = 40",0.777701149425287
"1973","k = 40",0.764597701149425
"1974","k = 40",0.805287356321839
"1975","k = 40",0.750574712643678
"1976","k = 40",0.771954022988506
"1977","k = 40",0.805747126436782
"1978","k = 40",0.77264367816092
"1979","k = 40",0.751034482758621
"1980","k = 40",0.784597701149425
"1981","k = 40",0.771724137931034
"1982","k = 40",0.79264367816092
"1983","k = 40",0.777931034482759
"1984","k = 40",0.771494252873563
"1985","k = 40",0.792183908045977
"1986","k = 40",0.791494252873563
"1987","k = 40",0.792873563218391
"1988","k = 40",0.710574712643678
"1989","k = 40",0.757931034482759
"1990","k = 40",0.799310344827586
"1991","k = 40",0.764137931034483
"1992","k = 40",0.811954022988506
"1993","k = 40",0.792183908045977
"1994","k = 40",0.792183908045977
"1995","k = 40",0.79816091954023
"1996","k = 40",0.765057471264368
"1997","k = 40",0.758390804597701
"1998","k = 40",0.791724137931034
"1999","k = 40",0.785057471264368
"2000","k = 40",0.78551724137931
"2001","k = 41",0.785747126436782
"2002","k = 41",0.792413793103448
"2003","k = 41",0.79816091954023
"2004","k = 41",0.798390804597701
"2005","k = 41",0.78551724137931
"2006","k = 41",0.791954022988506
"2007","k = 41",0.785057471264368
"2008","k = 41",0.765747126436782
"2009","k = 41",0.751954022988506
"2010","k = 41",0.80551724137931
"2011","k = 41",0.764367816091954
"2012","k = 41",0.778620689655172
"2013","k = 41",0.78551724137931
"2014","k = 41",0.80551724137931
"2015","k = 41",0.771724137931034
"2016","k = 41",0.779080459770115
"2017","k = 41",0.791264367816092
"2018","k = 41",0.785747126436782
"2019","k = 41",0.771264367816092
"2020","k = 41",0.76551724137931
"2021","k = 41",0.778390804597701
"2022","k = 41",0.771034482758621
"2023","k = 41",0.771264367816092
"2024","k = 41",0.798620689655172
"2025","k = 41",0.763908045977012
"2026","k = 41",0.765287356321839
"2027","k = 41",0.805747126436782
"2028","k = 41",0.786206896551724
"2029","k = 41",0.771264367816092
"2030","k = 41",0.791494252873563
"2031","k = 41",0.778390804597701
"2032","k = 41",0.799310344827586
"2033","k = 41",0.771264367816092
"2034","k = 41",0.77816091954023
"2035","k = 41",0.78551724137931
"2036","k = 41",0.798390804597701
"2037","k = 41",0.799540229885057
"2038","k = 41",0.710574712643678
"2039","k = 41",0.75816091954023
"2040","k = 41",0.78551724137931
"2041","k = 41",0.764137931034483
"2042","k = 41",0.812183908045977
"2043","k = 41",0.812183908045977
"2044","k = 41",0.798850574712644
"2045","k = 41",0.79816091954023
"2046","k = 41",0.771724137931034
"2047","k = 41",0.765287356321839
"2048","k = 41",0.791494252873563
"2049","k = 41",0.798390804597701
"2050","k = 41",0.78551724137931
"2051","k = 42",0.785747126436782
"2052","k = 42",0.772183908045977
"2053","k = 42",0.784827586206897
"2054","k = 42",0.798390804597701
"2055","k = 42",0.799080459770115
"2056","k = 42",0.764597701149425
"2057","k = 42",0.791724137931034
"2058","k = 42",0.765747126436782
"2059","k = 42",0.771954022988506
"2060","k = 42",0.792183908045977
"2061","k = 42",0.777931034482759
"2062","k = 42",0.78551724137931
"2063","k = 42",0.78551724137931
"2064","k = 42",0.812183908045977
"2065","k = 42",0.778620689655172
"2066","k = 42",0.752183908045977
"2067","k = 42",0.79816091954023
"2068","k = 42",0.799080459770115
"2069","k = 42",0.764367816091954
"2070","k = 42",0.758850574712644
"2071","k = 42",0.784827586206897
"2072","k = 42",0.791034482758621
"2073","k = 42",0.771264367816092
"2074","k = 42",0.791954022988506
"2075","k = 42",0.757241379310345
"2076","k = 42",0.76551724137931
"2077","k = 42",0.812413793103448
"2078","k = 42",0.79264367816092
"2079","k = 42",0.764597701149425
"2080","k = 42",0.791494252873563
"2081","k = 42",0.764827586206897
"2082","k = 42",0.81264367816092
"2083","k = 42",0.777931034482759
"2084","k = 42",0.784827586206897
"2085","k = 42",0.78551724137931
"2086","k = 42",0.805287356321839
"2087","k = 42",0.799540229885057
"2088","k = 42",0.717241379310345
"2089","k = 42",0.751264367816092
"2090","k = 42",0.792183908045977
"2091","k = 42",0.770804597701149
"2092","k = 42",0.798620689655172
"2093","k = 42",0.80551724137931
"2094","k = 42",0.798850574712644
"2095","k = 42",0.791724137931034
"2096","k = 42",0.771724137931034
"2097","k = 42",0.765287356321839
"2098","k = 42",0.79816091954023
"2099","k = 42",0.798390804597701
"2100","k = 42",0.799080459770115
"2101","k = 43",0.792413793103448
"2102","k = 43",0.779080459770115
"2103","k = 43",0.791494252873563
"2104","k = 43",0.798390804597701
"2105","k = 43",0.772183908045977
"2106","k = 43",0.771494252873563
"2107","k = 43",0.778390804597701
"2108","k = 43",0.759080459770115
"2109","k = 43",0.751954022988506
"2110","k = 43",0.792183908045977
"2111","k = 43",0.757701149425287
"2112","k = 43",0.785057471264368
"2113","k = 43",0.791954022988506
"2114","k = 43",0.798620689655172
"2115","k = 43",0.778620689655172
"2116","k = 43",0.785747126436782
"2117","k = 43",0.791264367816092
"2118","k = 43",0.785747126436782
"2119","k = 43",0.757471264367816
"2120","k = 43",0.76551724137931
"2121","k = 43",0.771494252873563
"2122","k = 43",0.791034482758621
"2123","k = 43",0.771264367816092
"2124","k = 43",0.805287356321839
"2125","k = 43",0.777241379310345
"2126","k = 43",0.751954022988506
"2127","k = 43",0.805747126436782
"2128","k = 43",0.779310344827586
"2129","k = 43",0.77816091954023
"2130","k = 43",0.804827586206897
"2131","k = 43",0.764827586206897
"2132","k = 43",0.805977011494253
"2133","k = 43",0.757701149425287
"2134","k = 43",0.784827586206897
"2135","k = 43",0.778620689655172
"2136","k = 43",0.798390804597701
"2137","k = 43",0.799540229885057
"2138","k = 43",0.717241379310345
"2139","k = 43",0.75816091954023
"2140","k = 43",0.798850574712644
"2141","k = 43",0.764137931034483
"2142","k = 43",0.805287356321839
"2143","k = 43",0.798850574712644
"2144","k = 43",0.80551724137931
"2145","k = 43",0.805287356321839
"2146","k = 43",0.765057471264368
"2147","k = 43",0.765287356321839
"2148","k = 43",0.777931034482759
"2149","k = 43",0.798390804597701
"2150","k = 43",0.799080459770115
"2151","k = 44",0.792413793103448
"2152","k = 44",0.792413793103448
"2153","k = 44",0.79816091954023
"2154","k = 44",0.785057471264368
"2155","k = 44",0.792413793103448
"2156","k = 44",0.784827586206897
"2157","k = 44",0.778390804597701
"2158","k = 44",0.76551724137931
"2159","k = 44",0.758620689655172
"2160","k = 44",0.778620689655172
"2161","k = 44",0.771264367816092
"2162","k = 44",0.778390804597701
"2163","k = 44",0.765057471264368
"2164","k = 44",0.798620689655172
"2165","k = 44",0.771954022988506
"2166","k = 44",0.792413793103448
"2167","k = 44",0.791494252873563
"2168","k = 44",0.785747126436782
"2169","k = 44",0.777701149425287
"2170","k = 44",0.758850574712644
"2171","k = 44",0.771494252873563
"2172","k = 44",0.791264367816092
"2173","k = 44",0.771264367816092
"2174","k = 44",0.785287356321839
"2175","k = 44",0.777241379310345
"2176","k = 44",0.751954022988506
"2177","k = 44",0.805747126436782
"2178","k = 44",0.779310344827586
"2179","k = 44",0.77816091954023
"2180","k = 44",0.811494252873563
"2181","k = 44",0.771724137931034
"2182","k = 44",0.805977011494253
"2183","k = 44",0.757701149425287
"2184","k = 44",0.798620689655172
"2185","k = 44",0.798850574712644
"2186","k = 44",0.791724137931034
"2187","k = 44",0.799540229885057
"2188","k = 44",0.723908045977012
"2189","k = 44",0.764827586206897
"2190","k = 44",0.798850574712644
"2191","k = 44",0.764137931034483
"2192","k = 44",0.805287356321839
"2193","k = 44",0.812183908045977
"2194","k = 44",0.798850574712644
"2195","k = 44",0.805287356321839
"2196","k = 44",0.778390804597701
"2197","k = 44",0.765287356321839
"2198","k = 44",0.777931034482759
"2199","k = 44",0.798390804597701
"2200","k = 44",0.799080459770115
"2201","k = 45",0.785747126436782
"2202","k = 45",0.779080459770115
"2203","k = 45",0.804827586206897
"2204","k = 45",0.798390804597701
"2205","k = 45",0.785747126436782
"2206","k = 45",0.784827586206897
"2207","k = 45",0.778390804597701
"2208","k = 45",0.772183908045977
"2209","k = 45",0.751954022988506
"2210","k = 45",0.792183908045977
"2211","k = 45",0.757701149425287
"2212","k = 45",0.771724137931034
"2213","k = 45",0.758390804597701
"2214","k = 45",0.791954022988506
"2215","k = 45",0.771954022988506
"2216","k = 45",0.792413793103448
"2217","k = 45",0.805057471264368
"2218","k = 45",0.785747126436782
"2219","k = 45",0.771034482758621
"2220","k = 45",0.778850574712644
"2221","k = 45",0.778390804597701
"2222","k = 45",0.771034482758621
"2223","k = 45",0.771264367816092
"2224","k = 45",0.778390804597701
"2225","k = 45",0.777241379310345
"2226","k = 45",0.758620689655172
"2227","k = 45",0.805747126436782
"2228","k = 45",0.786206896551724
"2229","k = 45",0.777931034482759
"2230","k = 45",0.804827586206897
"2231","k = 45",0.771724137931034
"2232","k = 45",0.799310344827586
"2233","k = 45",0.764367816091954
"2234","k = 45",0.785057471264368
"2235","k = 45",0.798850574712644
"2236","k = 45",0.785057471264368
"2237","k = 45",0.799540229885057
"2238","k = 45",0.723908045977012
"2239","k = 45",0.77816091954023
"2240","k = 45",0.792183908045977
"2241","k = 45",0.784137931034483
"2242","k = 45",0.805287356321839
"2243","k = 45",0.80551724137931
"2244","k = 45",0.798850574712644
"2245","k = 45",0.805287356321839
"2246","k = 45",0.758390804597701
"2247","k = 45",0.758620689655172
"2248","k = 45",0.777931034482759
"2249","k = 45",0.805287356321839
"2250","k = 45",0.792183908045977
"2251","k = 46",0.785747126436782
"2252","k = 46",0.778850574712644
"2253","k = 46",0.79816091954023
"2254","k = 46",0.805287356321839
"2255","k = 46",0.785747126436782
"2256","k = 46",0.784827586206897
"2257","k = 46",0.778390804597701
"2258","k = 46",0.772413793103448
"2259","k = 46",0.765287356321839
"2260","k = 46",0.792183908045977
"2261","k = 46",0.764597701149425
"2262","k = 46",0.778390804597701
"2263","k = 46",0.758390804597701
"2264","k = 46",0.798850574712644
"2265","k = 46",0.771954022988506
"2266","k = 46",0.79264367816092
"2267","k = 46",0.79816091954023
"2268","k = 46",0.778850574712644
"2269","k = 46",0.764597701149425
"2270","k = 46",0.792183908045977
"2271","k = 46",0.778390804597701
"2272","k = 46",0.791264367816092
"2273","k = 46",0.771264367816092
"2274","k = 46",0.791954022988506
"2275","k = 46",0.763908045977012
"2276","k = 46",0.751954022988506
"2277","k = 46",0.799080459770115
"2278","k = 46",0.77264367816092
"2279","k = 46",0.791494252873563
"2280","k = 46",0.804827586206897
"2281","k = 46",0.771724137931034
"2282","k = 46",0.799310344827586
"2283","k = 46",0.771264367816092
"2284","k = 46",0.771494252873563
"2285","k = 46",0.78551724137931
"2286","k = 46",0.791724137931034
"2287","k = 46",0.799540229885057
"2288","k = 46",0.703908045977012
"2289","k = 46",0.771494252873563
"2290","k = 46",0.778620689655172
"2291","k = 46",0.784137931034483
"2292","k = 46",0.805287356321839
"2293","k = 46",0.798850574712644
"2294","k = 46",0.792183908045977
"2295","k = 46",0.785287356321839
"2296","k = 46",0.758390804597701
"2297","k = 46",0.758620689655172
"2298","k = 46",0.784597701149425
"2299","k = 46",0.805287356321839
"2300","k = 46",0.792183908045977
"2301","k = 47",0.785747126436782
"2302","k = 47",0.778850574712644
"2303","k = 47",0.79816091954023
"2304","k = 47",0.811954022988506
"2305","k = 47",0.792413793103448
"2306","k = 47",0.77816091954023
"2307","k = 47",0.778390804597701
"2308","k = 47",0.76551724137931
"2309","k = 47",0.758620689655172
"2310","k = 47",0.798850574712644
"2311","k = 47",0.764597701149425
"2312","k = 47",0.771724137931034
"2313","k = 47",0.765287356321839
"2314","k = 47",0.798850574712644
"2315","k = 47",0.771954022988506
"2316","k = 47",0.79264367816092
"2317","k = 47",0.791494252873563
"2318","k = 47",0.78551724137931
"2319","k = 47",0.77816091954023
"2320","k = 47",0.792183908045977
"2321","k = 47",0.771724137931034
"2322","k = 47",0.797931034482759
"2323","k = 47",0.771264367816092
"2324","k = 47",0.785287356321839
"2325","k = 47",0.763908045977012
"2326","k = 47",0.758620689655172
"2327","k = 47",0.805747126436782
"2328","k = 47",0.779310344827586
"2329","k = 47",0.798620689655172
"2330","k = 47",0.811494252873563
"2331","k = 47",0.771724137931034
"2332","k = 47",0.79264367816092
"2333","k = 47",0.771264367816092
"2334","k = 47",0.77816091954023
"2335","k = 47",0.792183908045977
"2336","k = 47",0.805287356321839
"2337","k = 47",0.792873563218391
"2338","k = 47",0.723908045977012
"2339","k = 47",0.784827586206897
"2340","k = 47",0.778620689655172
"2341","k = 47",0.790804597701149
"2342","k = 47",0.805287356321839
"2343","k = 47",0.792183908045977
"2344","k = 47",0.78551724137931
"2345","k = 47",0.791954022988506
"2346","k = 47",0.765057471264368
"2347","k = 47",0.765287356321839
"2348","k = 47",0.784597701149425
"2349","k = 47",0.791724137931034
"2350","k = 47",0.78551724137931
"2351","k = 48",0.785747126436782
"2352","k = 48",0.772183908045977
"2353","k = 48",0.79816091954023
"2354","k = 48",0.805287356321839
"2355","k = 48",0.792413793103448
"2356","k = 48",0.764827586206897
"2357","k = 48",0.778390804597701
"2358","k = 48",0.76551724137931
"2359","k = 48",0.751954022988506
"2360","k = 48",0.798850574712644
"2361","k = 48",0.764597701149425
"2362","k = 48",0.791954022988506
"2363","k = 48",0.751724137931034
"2364","k = 48",0.798850574712644
"2365","k = 48",0.778620689655172
"2366","k = 48",0.799310344827586
"2367","k = 48",0.784597701149425
"2368","k = 48",0.792183908045977
"2369","k = 48",0.784827586206897
"2370","k = 48",0.792413793103448
"2371","k = 48",0.771724137931034
"2372","k = 48",0.791034482758621
"2373","k = 48",0.764597701149425
"2374","k = 48",0.791954022988506
"2375","k = 48",0.763908045977012
"2376","k = 48",0.758620689655172
"2377","k = 48",0.805747126436782
"2378","k = 48",0.779310344827586
"2379","k = 48",0.798620689655172
"2380","k = 48",0.804827586206897
"2381","k = 48",0.771494252873563
"2382","k = 48",0.799310344827586
"2383","k = 48",0.77816091954023
"2384","k = 48",0.77816091954023
"2385","k = 48",0.778390804597701
"2386","k = 48",0.798620689655172
"2387","k = 48",0.799540229885057
"2388","k = 48",0.730574712643678
"2389","k = 48",0.784827586206897
"2390","k = 48",0.771954022988506
"2391","k = 48",0.804137931034483
"2392","k = 48",0.791954022988506
"2393","k = 48",0.78551724137931
"2394","k = 48",0.78551724137931
"2395","k = 48",0.785287356321839
"2396","k = 48",0.765057471264368
"2397","k = 48",0.765287356321839
"2398","k = 48",0.77816091954023
"2399","k = 48",0.785057471264368
"2400","k = 48",0.80551724137931
"2401","k = 49",0.785747126436782
"2402","k = 49",0.78551724137931
"2403","k = 49",0.798390804597701
"2404","k = 49",0.805287356321839
"2405","k = 49",0.772413793103448
"2406","k = 49",0.771494252873563
"2407","k = 49",0.771724137931034
"2408","k = 49",0.76551724137931
"2409","k = 49",0.771954022988506
"2410","k = 49",0.792183908045977
"2411","k = 49",0.764827586206897
"2412","k = 49",0.785057471264368
"2413","k = 49",0.758620689655172
"2414","k = 49",0.798850574712644
"2415","k = 49",0.771954022988506
"2416","k = 49",0.799310344827586
"2417","k = 49",0.791264367816092
"2418","k = 49",0.778850574712644
"2419","k = 49",0.777931034482759
"2420","k = 49",0.799080459770115
"2421","k = 49",0.765057471264368
"2422","k = 49",0.784367816091954
"2423","k = 49",0.777931034482759
"2424","k = 49",0.798620689655172
"2425","k = 49",0.77080459770115
"2426","k = 49",0.765287356321839
"2427","k = 49",0.799080459770115
"2428","k = 49",0.786206896551724
"2429","k = 49",0.798390804597701
"2430","k = 49",0.804827586206897
"2431","k = 49",0.778390804597701
"2432","k = 49",0.799310344827586
"2433","k = 49",0.771264367816092
"2434","k = 49",0.791724137931034
"2435","k = 49",0.778620689655172
"2436","k = 49",0.805287356321839
"2437","k = 49",0.799540229885057
"2438","k = 49",0.730804597701149
"2439","k = 49",0.77816091954023
"2440","k = 49",0.771954022988506
"2441","k = 49",0.804137931034483
"2442","k = 49",0.791954022988506
"2443","k = 49",0.792183908045977
"2444","k = 49",0.798850574712644
"2445","k = 49",0.791954022988506
"2446","k = 49",0.765057471264368
"2447","k = 49",0.771954022988506
"2448","k = 49",0.77816091954023
"2449","k = 49",0.791954022988506
"2450","k = 49",0.798850574712644
"2451","k = 50",0.785747126436782
"2452","k = 50",0.792183908045977
"2453","k = 50",0.798390804597701
"2454","k = 50",0.798620689655172
"2455","k = 50",0.779080459770115
"2456","k = 50",0.764827586206897
"2457","k = 50",0.778390804597701
"2458","k = 50",0.765747126436782
"2459","k = 50",0.771954022988506
"2460","k = 50",0.792183908045977
"2461","k = 50",0.771724137931034
"2462","k = 50",0.778390804597701
"2463","k = 50",0.751724137931034
"2464","k = 50",0.798850574712644
"2465","k = 50",0.78551724137931
"2466","k = 50",0.779080459770115
"2467","k = 50",0.784827586206897
"2468","k = 50",0.792183908045977
"2469","k = 50",0.784827586206897
"2470","k = 50",0.778850574712644
"2471","k = 50",0.771724137931034
"2472","k = 50",0.797931034482759
"2473","k = 50",0.777931034482759
"2474","k = 50",0.798620689655172
"2475","k = 50",0.77080459770115
"2476","k = 50",0.771954022988506
"2477","k = 50",0.799080459770115
"2478","k = 50",0.779770114942529
"2479","k = 50",0.805287356321839
"2480","k = 50",0.784827586206897
"2481","k = 50",0.77816091954023
"2482","k = 50",0.805977011494253
"2483","k = 50",0.77816091954023
"2484","k = 50",0.785057471264368
"2485","k = 50",0.771954022988506
"2486","k = 50",0.791954022988506
"2487","k = 50",0.792873563218391
"2488","k = 50",0.730804597701149
"2489","k = 50",0.771494252873563
"2490","k = 50",0.778620689655172
"2491","k = 50",0.804137931034483
"2492","k = 50",0.798620689655172
"2493","k = 50",0.792183908045977
"2494","k = 50",0.792183908045977
"2495","k = 50",0.791954022988506
"2496","k = 50",0.765057471264368
"2497","k = 50",0.771954022988506
"2498","k = 50",0.777931034482759
"2499","k = 50",0.798620689655172
"2500","k = 50",0.778850574712644
